Name, School Category, School Management, Email, 
"GSSS JATHLANA, RADAUR , YAMUNANAGAR, HARYANA",Higher Secondary(6-12),N/A,gsssjathlana@gmail.com,Co-educational,operational,6 to 12,HARYANA, YAMUNANAGAR,RADAUR
"GSSS JATTAL, PANIPAT , PANIPAT, HARYANA",Higher Secondary(6-12),N/A,gsssjattalpanipat@gmail.com,Co-educational,operational,6 to 12,HARYANA, PANIPAT,PANIPAT
"GSSS JEOLI, NARAINGARH , AMBALA, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, AMBALA,NARAINGARH
"GSSS JHANSA, ISMAILABAD , KURUKSHETRA, HARYANA",Higher Secondary(6-12),N/A,gsssjhansa2401@gmail.com,Co-educational,operational,6 to 12,HARYANA, KURUKSHETRA,ISMAILABAD
"GSSS JUNDLA, CHIRAO , KARNAL, HARYANA",Higher Secondary(6-12),N/A,jundlagsss@gmail.com,Co-educational,operational,6 to 12,HARYANA, KARNAL,CHIRAO
"GSSS KALAWAR, SARASWATI NAGAR , YAMUNANAGAR, HARYANA",Higher Secondary(6-12),N/A,gssskalawar0181@gmail.com,Co-educational,operational,6 to 12,HARYANA, YAMUNANAGAR,SARASWATI NAGAR
"GSSS KALIYANA, JHOJHU , CHARKI DADRI, HARYANA",Higher Secondary(6-12),N/A,gssskaliyana@gmail.com,Co-educational,operational,6 to 12,HARYANA, CHARKI DADRI,JHOJHU
"GSSS KALOD GUDHA, SIWANI , BHIWANI, HARYANA",Higher Secondary(6-12),N/A,gssskalod1@gmail.com,Co-educational,operational,6 to 12,HARYANA, BHIWANI,SIWANI
"GSSS KAMALPUR, KALAYAT , KAITHAL, HARYANA",Higher Secondary(6-12),N/A,gssskamalpur10118@gmail.com,Co-educational,operational,6 to 12,HARYANA, KAITHAL,KALAYAT
"GSSS KANGTHALI, SIWAN , KAITHAL, HARYANA",Higher Secondary(6-12),N/A,gssskangthali2190@gmail.com,Co-educational,operational,6 to 12,HARYANA, KAITHAL,SIWAN
"GSSS KANWARPURA, SIRSA , SIRSA, HARYANA",Higher Secondary(6-12),N/A,gssskrp4795@gmail.com,Co-educational,operational,6 to 12,HARYANA, SIRSA,SIRSA
"GSSS KAPRIWAS, DHARUHERA , REWARI, HARYANA",Higher Secondary(6-12),N/A,gssskapriwas2488@gmail.com,Co-educational,operational,6 to 12,HARYANA, REWARI,DHARUHERA
"GSSS KARNAL, Karnal_Municipal Corporations , KARNAL, HARYANA",Higher Secondary(6-12),N/A,gsssknl1@gmail.com,Boys,operational,6 to 12,HARYANA, KARNAL,Karnal_Municipal Corporations
"GSSS KAROLA, FARRUKH NAGAR , GURUGRAM, HARYANA",Higher Secondary(6-12),N/A,karolaschool@gmail.com,Co-educational,operational,6 to 12,HARYANA, GURUGRAM,FARRUKH NAGAR
"GSSS KAWARSIKA, INDRI , NUH, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, NUH,INDRI
"GSSS KESRI, SAHA , AMBALA, HARYANA",Higher Secondary(6-12),N/A,gssskesrisaha@gmail.com,Co-educational,operational,6 to 12,HARYANA, AMBALA,SAHA
"GSSS KHANDAWALI, BALLABGARH , FARIDABAD, HARYANA",Higher Secondary(6-12),N/A,gssskhandawali@gmail.com,Co-educational,operational,6 to 12,HARYANA, FARIDABAD,BALLABGARH
"GSSS KHARIA, RANIA , SIRSA, HARYANA",Higher Secondary(6-12),N/A,gssskharian2831@gmail.com,Co-educational,operational,6 to 12,HARYANA, SIRSA,RANIA
"GSSS KHARINDWA, SHAHBAD , KURUKSHETRA, HARYANA",Higher Secondary(6-12),N/A,gssskharindwa@yahoo.com,Co-educational,operational,6 to 12,HARYANA, KURUKSHETRA,SHAHBAD
"GSSS KHARKHODA, Kharkhoda_Municipality , SONIPAT, HARYANA",Higher Secondary(6-12),N/A,gssskharkhoda3630@gmail.com,Boys,operational,6 to 12,HARYANA, SONIPAT,Kharkhoda_Municipality
"GSSS KHERI TALWANA, KANINA , MAHENDRAGARH, HARYANA",Higher Secondary(6-12),N/A,principalkherinew@gmail.com,Co-educational,operational,6 to 12,HARYANA, MAHENDRAGARH,KANINA
"GSSS KHORI, KHOL AT REWARI , REWARI, HARYANA",Higher Secondary(6-12),N/A,gssskhori2529@gmail.com,Co-educational,operational,6 to 12,HARYANA, REWARI,KHOL AT REWARI
"GSSS KIRAWAR, BAWANI KHERA , BHIWANI, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, BHIWANI,BAWANI KHERA
"GSSS KOHAND, GHARAUNDA (PART) , KARNAL, HARYANA",Higher Secondary(6-12),N/A,gssskohand@gmail.com,Co-educational,operational,6 to 12,HARYANA, KARNAL,GHARAUNDA (PART)
"GSSS KUNDLI, KUNDLI_Municipality , SONIPAT, HARYANA",Higher Secondary(6-12),N/A,gssskundli3628rai@gmail.com,Co-educational,operational,6 to 12,HARYANA, SONIPAT,KUNDLI_Municipality
"GSSS KUNJPURA, KUNJPURA , KARNAL, HARYANA",Higher Secondary(6-12),N/A,gssskunjpura1796@gmail.com,Co-educational,operational,6 to 12,HARYANA, KARNAL,KUNJPURA
"GSSS KUSHAK, BADOLI , PALWAL, HARYANA",Higher Secondary(6-12),N/A,govtssschool0984@gmail.com,Co-educational,operational,6 to 12,HARYANA, PALWAL,BADOLI
"GSSS KUTAIL, GHARAUNDA (PART) , KARNAL, HARYANA",Higher Secondary(6-12),N/A,gssskutail@gmail.com,Co-educational,operational,6 to 12,HARYANA, KARNAL,GHARAUNDA (PART)
"GSSS LADWA, Ladwa_Municipality , KURUKSHETRA, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, KURUKSHETRA,Ladwa_Municipality
"GSSS LALHARI KALAN, CHHACHHRAULI , YAMUNANAGAR, HARYANA",Higher Secondary(6-12),N/A,ssslalharikalan182@gmail.com,Co-educational,operational,6 to 12,HARYANA, YAMUNANAGAR,CHHACHHRAULI
"GSSS LAMBA, RATIA , FATEHABAD, HARYANA",Higher Secondary(6-12),N/A,gssslamba3380@gmail.com,Co-educational,operational,6 to 12,HARYANA, FATEHABAD,RATIA
"GSSS LEDI, CHHACHHRAULI , YAMUNANAGAR, HARYANA",Higher Secondary(6-12),N/A,gsssledi@gmail.com,Co-educational,operational,6 to 12,HARYANA, YAMUNANAGAR,CHHACHHRAULI
"GSSS LEGHAN, KAIRU , BHIWANI, HARYANA",Higher Secondary(6-12),N/A,gsssleghan1@gmail.com,Co-educational,operational,6 to 12,HARYANA, BHIWANI,KAIRU
"GSSS LODHAR, UCHANA , JIND, HARYANA",Higher Secondary(6-12),N/A,gssslodhar1749@gmail.com,Co-educational,operational,6 to 12,HARYANA, JIND,UCHANA
"GSSS LOHARI RAGHO, NARNAUND , HISAR, HARYANA",Higher Secondary(6-12),N/A,gssslohariragho1458@gmail.com,Co-educational,operational,6 to 12,HARYANA, HISAR,NARNAUND
"GSSS MACHHROLI, MACHHRAULI , JHAJJAR, HARYANA",Higher Secondary(6-12),N/A,plmachhrauli@gmail.com,Co-educational,operational,6 to 12,HARYANA, JHAJJAR,MACHHRAULI
"GSSS MACHHROULI, BILASPUR , YAMUNANAGAR, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, YAMUNANAGAR,BILASPUR
"GSSS MADHOSINGHANA, SIRSA , SIRSA, HARYANA",Higher Secondary(6-12),N/A,gsssmadhosinghananew@gmail.com,Co-educational,operational,6 to 12,HARYANA, SIRSA,SIRSA
"GSSS MALAB, NUH , NUH, HARYANA",Higher Secondary(6-12),N/A,crcmalab2015@gmail.com,Co-educational,operational,6 to 12,HARYANA, NUH,NUH
"GSSS MALVI, JULANA , JIND, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, JIND,JULANA
"GSSS MANDHOLI KALAN, BEHAL , BHIWANI, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, BHIWANI,BEHAL
"GSSS MANDI KHERA, NAGINA , NUH, HARYANA",Higher Secondary(6-12),N/A,ghsmandikhera727@gmail.com,Co-educational,operational,6 to 12,HARYANA, NUH,NAGINA
"GSSS MANDKOLA, HATHIN , PALWAL, HARYANA",Higher Secondary(6-12),N/A,mandkolaschool989@gmail.com,Co-educational,operational,6 to 12,HARYANA, PALWAL,HATHIN
"GSSS MANDOLI, JAGADHRI , YAMUNANAGAR, HARYANA",Higher Secondary(6-12),N/A,gsssmandoli@gmail.com,Co-educational,operational,6 to 12,HARYANA, YAMUNANAGAR,JAGADHRI
"GSSS MANGOLI JATTAN, BABAIN , KURUKSHETRA, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, KURUKSHETRA,BABAIN
"GSSS MASUDPUR, HANSI-I , HISAR, HARYANA",Higher Secondary(6-12),N/A,ghsmasudpur@gmail.com,Co-educational,operational,6 to 12,HARYANA, HISAR,HANSI-I
"GSSS MEHAM, Meham_Municipality , ROHTAK, HARYANA",Higher Secondary(6-12),N/A,gsssmeham@gmail.com,Co-educational,operational,6 to 12,HARYANA, ROHTAK,Meham_Municipality
"GSSS MIRAN, TOSHAM , BHIWANI, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, BHIWANI,TOSHAM
"GSSS MODAKHERA, ADAMPUR , HISAR, HARYANA",Higher Secondary(6-12),N/A,principalmodakhera@gmail.com,Co-educational,operational,6 to 12,HARYANA, HISAR,ADAMPUR
"GSSS M.P. AHIR, TAORU , NUH, HARYANA",Higher Secondary(6-12),N/A,gsssmpahir@gmail.com,Co-educational,operational,6 to 12,HARYANA, NUH,TAORU
"GSSS MUANA, SAFIDON , JIND, HARYANA",Higher Secondary(6-12),N/A,muanaprincipal@gmail.com,Co-educational,operational,6 to 12,HARYANA, JIND,SAFIDON
"GSSS MUNAK, MUNAK , KARNAL, HARYANA",Higher Secondary(6-12),N/A,gsssmunak1889@gmail.com,Co-educational,operational,6 to 12,HARYANA, KARNAL,MUNAK
"GSSS MUNDHAL KHURD, BHIWANI , BHIWANI, HARYANA",Higher Secondary(6-12),N/A,gsssmundhal@gmail.com,Co-educational,operational,6 to 12,HARYANA, BHIWANI,BHIWANI
"GSSS MUSSIMBAL, BILASPUR , YAMUNANAGAR, HARYANA",Higher Secondary(6-12),N/A,gsssmussimbal185@gmail.com,Co-educational,operational,6 to 12,HARYANA, YAMUNANAGAR,BILASPUR
"GSSS NAGPUR, NAGPUR , FATEHABAD, HARYANA",Higher Secondary(6-12),N/A,gsssnagpur@gmail.com,Co-educational,operational,6 to 12,HARYANA, FATEHABAD,NAGPUR
"GSSS NANGAL DARGU, NIZAMPUR , MAHENDRAGARH, HARYANA",Higher Secondary(6-12),N/A,principalndargu@gmail.com,Co-educational,operational,6 to 12,HARYANA, MAHENDRAGARH,NIZAMPUR
"GSSS NANGTHALA, AGROHA , HISAR, HARYANA",Higher Secondary(6-12),N/A,gsssprincipalnangthala@gmail.com,Co-educational,operational,6 to 12,HARYANA, HISAR,AGROHA
"GSSS NARWANA, Narwana_Notified Area Council , JIND, HARYANA",Higher Secondary(6-12),N/A,,Boys,operational,6 to 12,HARYANA, JIND,Narwana_Notified Area Council
"GSSS NAYAN, NANGAL CHAUDHRY , MAHENDRAGARH, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, MAHENDRAGARH,NANGAL CHAUDHRY
"GSSS NILOKHERI, Nilokheri_Municipality , KARNAL, HARYANA",Higher Secondary(6-12),N/A,GSSSNILOKHERI@gmail.com,Co-educational,operational,6 to 12,HARYANA, KARNAL,Nilokheri_Municipality
"GSSS NIWAZ NAGAR (Seth Murli Dhar), NARNAUL , MAHENDRAGARH, HARYANA",Higher Secondary(6-12),N/A,gsssniwaznagar3890@gmail.com,Co-educational,operational,6 to 12,HARYANA, MAHENDRAGARH,NARNAUL
"GSSS ODHAN, ODHAN , SIRSA, HARYANA",Higher Secondary(6-12),N/A,principalgsssodhan@gmail.com,Co-educational,operational,6 to 12,HARYANA, SIRSA,ODHAN
"GSSS PABNAWA, DHAND , KAITHAL, HARYANA",Higher Secondary(6-12),N/A,gssspabnawa1@gmail.com,Co-educational,operational,6 to 12,HARYANA, KAITHAL,DHAND
"GSSS PABRA, UKLANA , HISAR, HARYANA",Higher Secondary(6-12),N/A,gssspabra1256@gmail.com,Co-educational,operational,6 to 12,HARYANA, HISAR,UKLANA
"GSSS PACHGAON, TAORU , NUH, HARYANA",Higher Secondary(6-12),N/A,gssspachgaon5873@gmail.com,Co-educational,operational,6 to 12,HARYANA, NUH,TAORU
"GSSS PADHANA, NILOKHERI , KARNAL, HARYANA",Higher Secondary(6-12),N/A,gssspadhana@gmail.com,Co-educational,operational,6 to 12,HARYANA, KARNAL,NILOKHERI
"GSSS PAHWATI, SAMALKHA , PANIPAT, HARYANA",Higher Secondary(6-12),N/A,GHSPAWTI@GMAI.COM,Co-educational,operational,6 to 12,HARYANA, PANIPAT,SAMALKHA
"GSSS PAI, PUNDRI , KAITHAL, HARYANA",Higher Secondary(6-12),N/A,gssspaiktl@gmail.com,Co-educational,operational,6 to 12,HARYANA, KAITHAL,PUNDRI
"GSSS PAJU KALAN, SAFIDON , JIND, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, JIND,SAFIDON
"GSSS PALHAWAS, JATUSANA , REWARI, HARYANA",Higher Secondary(6-12),N/A,gssspalhawas@gmail.com,Co-educational,operational,6 to 12,HARYANA, REWARI,JATUSANA
"GSSS PALWAL, Palwal_Notified Area Council , PALWAL, HARYANA",Higher Secondary(6-12),N/A,gssspalwal1008@gmail.com,Boys,operational,6 to 12,HARYANA, PALWAL,Palwal_Notified Area Council
"GSSS PANNIWALA MOTA, ODHAN , SIRSA, HARYANA",Higher Secondary(6-12),N/A,principalgssspanniwalamota@gmail.com,Co-educational,operational,6 to 12,HARYANA, SIRSA,ODHAN
"GSSS PARNALA, BAHADURGARH , JHAJJAR, HARYANA",Higher Secondary(6-12),N/A,ghsparnalajjr@gmail.com,Co-educational,operational,6 to 12,HARYANA, JHAJJAR,BAHADURGARH
"GSSS PASSINA KHURD, BAPOLI , PANIPAT, HARYANA",Higher Secondary(6-12),N/A,gssspasinakhurd14142@gmail.com,Co-educational,operational,6 to 12,HARYANA, PANIPAT,BAPOLI
"GSSS PATHKHORI, FEROZEPUR JHIRKA , NUH, HARYANA",Higher Secondary(6-12),N/A,ghspathkhori920@gmail.com,Co-educational,operational,6 to 12,HARYANA, NUH,FEROZEPUR JHIRKA
"GSSS PATREHRI, SHAHZADPUR , AMBALA, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, AMBALA,SHAHZADPUR
"GSSS PEHOWA, Pehowa_Municipality , KURUKSHETRA, HARYANA",Higher Secondary(6-12),N/A,,Boys,operational,6 to 12,HARYANA, KURUKSHETRA,Pehowa_Municipality
"GSSS PINGOR, HASSANPUR , PALWAL, HARYANA",Higher Secondary(6-12),N/A,gssspingore1067@gmail.com,Co-educational,operational,6 to 12,HARYANA, PALWAL,HASSANPUR
"GSSS PINJORE, Panchkula_Municipal Corporations , PANCHKULA, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, PANCHKULA,Panchkula_Municipal Corporations
"GSSS PIPALTHA, UJHANA , JIND, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, JIND,UJHANA
"GSSS PREM NAGAR, Karnal_Municipal Corporations , KARNAL, HARYANA",Higher Secondary(6-12),N/A,ghsprmngrknl1879@gmail.com,Boys,operational,6 to 12,HARYANA, KARNAL,Karnal_Municipal Corporations
"GSSS PUNHANA, Punahana_Municipality , NUH, HARYANA",Higher Secondary(6-12),N/A,principalgssspunhana@gmail.com,Co-educational,operational,6 to 12,HARYANA, NUH,Punahana_Municipality
"GSSS PUTHI MANGAL KHAN, HANSI-I , HISAR, HARYANA",Higher Secondary(6-12),N/A,gssspmkhan@gmail.com,Co-educational,operational,6 to 12,HARYANA, HISAR,HANSI-I
"GSSS RAIR KALAN, MADLAUDA , PANIPAT, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, PANIPAT,MADLAUDA
"GSSS RAKHI SHAHPUR, NARNAUND , HISAR, HARYANA",Higher Secondary(6-12),N/A,gsssrakhishahpur1470@gmail.com,Co-educational,operational,6 to 12,HARYANA, HISAR,NARNAUND
"GSSS RAMBAGH ROAD,A/CANTT, Ambala Sadar_Notified Area Council , AMBALA, HARYANA",Higher Secondary(6-12),N/A,gsssrambaghroad07@gmail.com,Co-educational,operational,6 to 12,HARYANA, AMBALA,Ambala Sadar_Notified Area Council
"GSSS RATTA KHERA, RATIA , FATEHABAD, HARYANA",Higher Secondary(6-12),N/A,gsss1rattakhera3390@gmail.com,Co-educational,operational,6 to 12,HARYANA, FATEHABAD,RATIA
"GSSS RORI, BARAGUDHA , SIRSA, HARYANA",Higher Secondary(6-12),N/A,rorigsss1@gmail.com,Co-educational,operational,6 to 12,HARYANA, SIRSA,BARAGUDHA
"GSSS RUPAWAS, NATHUSARI CHOPTA , SIRSA, HARYANA",Higher Secondary(6-12),N/A,gsssrupawas3024@gmail.com,Co-educational,operational,6 to 12,HARYANA, SIRSA,NATHUSARI CHOPTA
"GSSS SADALPUR, ADAMPUR , HISAR, HARYANA",Higher Secondary(6-12),N/A,principalgssssadalpur1472@gmail.com,Co-educational,operational,6 to 12,HARYANA, HISAR,ADAMPUR
"GSSS SAHA, SAHA , AMBALA, HARYANA",Higher Secondary(6-12),N/A,gssssaha8@gmail.com,Co-educational,operational,6 to 12,HARYANA, AMBALA,SAHA
"GSSS SAKRAS, FEROZEPUR JHIRKA , NUH, HARYANA",Higher Secondary(6-12),N/A,gssssakras0871@gmail.com,Co-educational,operational,6 to 12,HARYANA, NUH,FEROZEPUR JHIRKA
"GSSS SALEHPUR, SADAURA (PART) , YAMUNANAGAR, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, YAMUNANAGAR,SADAURA (PART)
"GSSS SAMALKHA, Samalkha_Municipality , PANIPAT, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, PANIPAT,Samalkha_Municipality
"GSSS SAMAYPUR, BALLABGARH , FARIDABAD, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, FARIDABAD,BALLABGARH
"GSSS SAMBHLI, NISSING , KARNAL, HARYANA",Higher Secondary(6-12),N/A,gssssambhli1805@gmail.com,Co-educational,operational,6 to 12,HARYANA, KARNAL,NISSING
"GSSS SARAWAN, SADAURA (PART) , YAMUNANAGAR, HARYANA",Higher Secondary(6-12),N/A,gssssarwan@gmail.com,Co-educational,operational,6 to 12,HARYANA, YAMUNANAGAR,SADAURA (PART)
"GSSS SEC-4/7, Gurugram_Municipal Corporations , GURUGRAM, HARYANA",Higher Secondary(6-12),N/A,principal.urbanestate@gmail.com,Co-educational,operational,6 to 12,HARYANA, GURUGRAM,Gurugram_Municipal Corporations
"GSSS SEKHUPUR DAROLI, BHATTU KALAN , FATEHABAD, HARYANA",Higher Secondary(6-12),N/A,gsssspd1@gmail.com,Co-educational,operational,6 to 12,HARYANA, FATEHABAD,BHATTU KALAN
"GSSS SHAHBAD, Shahbad_Municipality , KURUKSHETRA, HARYANA",Higher Secondary(6-12),N/A,gsss2411@gmail.com,Co-educational,operational,6 to 12,HARYANA, KURUKSHETRA,Shahbad_Municipality
"GSSS SHAKARPURA, JAKHAL , FATEHABAD, HARYANA",Higher Secondary(6-12),N/A,hmghs.shakarpura@gmail.com,Co-educational,operational,6 to 12,HARYANA, FATEHABAD,JAKHAL
"GSSS SHERPUR, PATAUDI , GURUGRAM, HARYANA",Higher Secondary(6-12),N/A,GOVSERSECSCHOOL0850@REDIFFMAIL.COM,Co-educational,operational,6 to 12,HARYANA, GURUGRAM,PATAUDI
"GSSS SONDHAD, HODAL , PALWAL, HARYANA",Higher Secondary(6-12),N/A,gssssondhad996@gmail.com,Co-educational,operational,6 to 12,HARYANA, PALWAL,HODAL
"GSSS SONGAL, RAJOUND , KAITHAL, HARYANA",Higher Secondary(6-12),N/A,gssssongalkaithal2299@gmail.com,Co-educational,operational,6 to 12,HARYANA, KAITHAL,RAJOUND
"GSSS TALWARA KHURD, ELLENABAD , SIRSA, HARYANA",Higher Secondary(6-12),N/A,gsss.talwarakhurd@gmail.com,Co-educational,operational,6 to 12,HARYANA, SIRSA,ELLENABAD
"GSSS TITOLI, LAKHAN MAJRA , ROHTAK, HARYANA",Higher Secondary(6-12),N/A,titoligsss2708@gmail.com,Co-educational,operational,6 to 12,HARYANA, ROHTAK,LAKHAN MAJRA
"GSSS UGALA, BARARA , AMBALA, HARYANA",Higher Secondary(6-12),N/A,ugalagsss@gmail.com,Co-educational,operational,6 to 12,HARYANA, AMBALA,BARARA
"GSSS UGALAN, HANSI-II , HISAR, HARYANA",Higher Secondary(6-12),N/A,gsssugalan@gmail.com,Co-educational,operational,6 to 12,HARYANA, HISAR,HANSI-II
"GSSS UJHA, BAPOLI , PANIPAT, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, PANIPAT,BAPOLI
"GSSS UJHANA, UJHANA , JIND, HARYANA",Higher Secondary(6-12),N/A,gsssujhana@gmail.com,Co-educational,operational,6 to 12,HARYANA, JIND,UJHANA
"GSSS UMRI, PIPLI , KURUKSHETRA, HARYANA",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,HARYANA, KURUKSHETRA,PIPLI
"Swatantrata Senani Shri Mani Ram GSSS NARAR, KAITHAL , KAITHAL, HARYANA",Higher Secondary(6-12),N/A,gsssnarar1958@gmail.com,Co-educational,operational,6 to 12,HARYANA, KAITHAL,KAITHAL
"KENDRIYA VIDYALAYA BHAKLI (Code-2235), NAHAR ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kvbhakli@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,NAHAR
"KENDRIYA VIDYALAYA BUDAYAN JIND (Code-2330), UCHANA ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Secondary/Sr. Sec.(1-10),Kendriya Vidyalaya,kvbudayanjind@gmail.com,Co-educational,operational,1 to 10,Kendriya Vidyalaya Sangathan, Gurgaon,UCHANA
"KENDRIYA VIDYALAYA GC CRPF PINJORE (Code-1338), Panchkula_Municipal Corporations ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kvpinjorecrpf@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Panchkula_Municipal Corporations
"KENDRIYA VIDYALAYA HARSINGPURA (Code-1317), GHARAUNDA (PART) ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kvharsinghpura@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,GHARAUNDA (PART)
"KENDRIYA VIDYALAYA HISSAR CANTT. (Code-1318), HISAR-I ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,principalkvhisarcantt@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,HISAR-I
"KENDRIYA VIDYALAYA ITBP RAMGARH BHANU (Code-1294), Panchkula_Municipal Corporations ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,principalkvitbpbhanu@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Panchkula_Municipal Corporations
"KENDRIYA VIDYALAYA JHAJJAR (Code-1320), Jhajjar_Municipality ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kvschooljjr@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Jhajjar_Municipality
"KENDRIYA VIDYALAYA KARNAL (Code-1323), KARNAL ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kvkarnal@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,KARNAL
"KENDRIYA VIDYALAYA MATHANA (Code-2322), PIPLI ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Secondary/Sr. Sec.(1-10),Kendriya Vidyalaya,kvmathana@gmail.com,Co-educational,operational,1 to 10,Kendriya Vidyalaya Sangathan, Gurgaon,PIPLI
"KENDRIYA VIDYALAYA NAHARA (Code-1330), RAI ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,naharakv@yahoo.co.in,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,RAI
"KENDRIYA VIDYALAYA NO.1 AFS GURGAON (Code-1418), Gurugram_Municipal Corporations ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kvgurgaon14@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Gurugram_Municipal Corporations
"KENDRIYA VIDYALAYA NO.1 AFS SIRSA (Code-1344), Sirsa_Notified Area Council ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,principalkv1srs@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Sirsa_Notified Area Council
"KENDRIYA VIDYALAYA NO.1 AMBALA CANTT. (Code-1290), Ambala Sadar_Notified Area Council ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,1kvambala@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Ambala Sadar_Notified Area Council
"KENDRIYA VIDYALAYA NO.1 CHANDIMANDIR (Code-1306), Panchkula_Municipal Corporations ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kvchandimandir1@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Panchkula_Municipal Corporations
"KENDRIYA VIDYALAYA NO.1 FARIDABAD (Code-1414), Faridabad_Municipal Corporations ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kvfbd1@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Faridabad_Municipal Corporations
"KENDRIYA VIDYALAYA NO.2 AMBALA CANTT. (Code-1291), Ambala Sadar_Notified Area Council ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kv2amb@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Ambala Sadar_Notified Area Council
"KENDRIYA VIDYALAYA NO.2 CHANDIMANDIR (Code-1307), Panchkula_Municipal Corporations ( Regional Office - Gurgaon ), Kendriya Vidyalaya Sangathan",Higher Secondary(1-12),Kendriya Vidyalaya,kv2chandimandirprincipal@gmail.com,Co-educational,operational,1 to 12,Kendriya Vidyalaya Sangathan, Gurgaon,Panchkula_Municipal Corporations
